,I,P,S,B,K,A
0,0.19059246134022878,-0.557165275159721,0.0,0.0,0.6699176982317595,0.0
1,0.7126705928362409,5.6719903981328486,0.0,0.0,0.5797124203094957,0.0
2,1.0607530425765173,3.9209280936131323,1.0,0.0,0.2565503655967069,1.0
3,1.2729124585895089,7.0968071646060435,1.0,0.0,0.5268263557295433,1.0
4,0.40892161366024926,1.7501034544285705,1.0,0.0,0.9357633408725717,1.0
5,2.0706553243602914,0.013982327219656643,0.0,0.0,0.4400297109167615,0.0
6,0.2417027956023538,-1.0909738367219928,0.0,0.0,0.5992620479114089,0.0
7,1.7078869056966461,5.308348494925761,1.0,0.0,0.4963816680855952,1.0
8,-0.08108162456706774,-0.39619444202157417,1.0,0.0,0.5150664830674706,1.0
9,0.3752371806656908,2.922037576303619,1.0,0.0,0.40349035829743757,1.0
10,0.005946858262245142,5.361090781809809,1.0,0.0,0.7123415123518405,1.0
11,0.8487352473760958,5.695053575717032,0.0,0.0,0.6467065382694309,0.0
12,1.9405590655966742,2.211353137509467,1.0,0.0,0.7424025609765248,1.0
13,2.1788477139764266,0.7852971571856333,1.0,0.0,0.27883105979317907,1.0
14,0.9994780848842075,1.9475862913602047,0.0,0.0,0.27877347515314327,0.0
15,0.3964522754163097,-2.6487744515952043,1.0,0.0,0.8713391182570719,1.0
16,2.3676754906066972,-3.328665392565761,0.0,0.0,0.7000018491463378,0.0
17,1.3468390537811008,3.994190440293882,1.0,0.0,0.4967487268079544,1.0
18,1.7031859992946194,6.32773118778391,1.0,0.0,0.40233509759562297,1.0
19,1.2179514054859255,1.1392445088164793,0.0,0.0,0.6743355612279542,0.0
20,0.7396949294876259,3.3129954330885862,0.0,0.0,0.5083664586593657,0.0
21,2.235313382288587,2.6682637683099366,1.0,0.0,0.8286305596754854,1.0
22,0.09914080390076709,5.049908854326912,1.0,0.0,0.5757691640138752,1.0
23,1.6918380429689008,-0.23964771207129165,0.0,0.0,0.5798324672026218,0.0
24,-0.19549576870987312,-1.7512970350351322,1.0,0.0,0.7680536597436498,1.0
25,0.18903901333069628,-1.8071053941239181,0.0,0.0,0.7115506735580673,0.0
26,-0.13597749683733962,1.0384581464163505,1.0,0.0,0.6541347250992152,1.0
27,0.8796971516915358,0.36251261892518966,0.0,0.0,0.537776461460345,0.0
28,0.5095541140268114,0.7219010324210666,0.0,0.0,0.33842705848975746,0.0
29,1.768278027242189,-2.8738105703910906,0.0,0.0,0.5344429943509205,0.0
30,0.13375148161961925,2.334944597390385,1.0,0.0,0.7561793535011079,1.0
31,0.7550443039785908,4.270065523789927,1.0,0.0,0.935473271037512,1.0
32,-1.798518954573956,-4.176444274200719,1.0,0.0,0.6803511850168672,1.0
33,2.475328621557945,4.9895329667910016,0.0,0.0,0.7397597330155732,0.0
34,1.3173749341908867,0.13735141585158717,1.0,0.0,0.5843490511632462,1.0
35,0.8650361982939994,0.39191204844989785,0.0,0.0,0.5923223144191634,0.0
36,0.444690483586466,-0.45173053773131727,1.0,0.0,0.5249806772083183,1.0
37,-0.7909838472705755,2.2829873869901833,0.0,0.0,0.4742096893321414,0.0
38,0.47930496708902787,7.8184030364855674,0.0,0.0,0.7139237158477865,0.0
39,0.6666289688487876,3.61932994161351,1.0,0.0,0.7401923205594338,1.0
40,-0.6292820926033553,-5.08028444675953,1.0,0.0,0.761548988924414,1.0
41,1.3730579867064205,1.384755573289111,1.0,0.0,0.2944255447040741,1.0
42,-0.8535854396638416,0.032961626581031966,1.0,0.0,0.5527144199787374,1.0
43,-1.6610802043416815,2.750248908954161,0.0,0.0,0.3069973446777353,0.0
44,1.279345086065208,0.6231126528830553,1.0,0.0,0.7757717378128829,1.0
45,1.0660230983631434,3.997217046019508,1.0,0.0,0.9347195232631292,1.0
46,0.4283403982011512,-0.9137902087514029,0.0,0.0,0.7394167699698545,0.0
47,-0.8394211012936901,2.0441524695789144,0.0,0.0,0.6427457510441386,0.0
48,1.5393149802178205,3.619083912573827,1.0,0.0,0.7503907905545191,1.0
49,2.094536628721194,6.298005500503063,1.0,0.0,0.5869396405155678,1.0
