,I,P,S,B,K,A
0,1.6372098667438517,2.6553967371280676,1.0,1.0181868703842158,0.7072166659861826,1.6416886760506146
1,-0.019398293959243446,5.040115828910535,1.0,5.059514122869778,0.5339343346493954,2.4166318895440844
2,0.318450567769291,-2.301556270265791,1.0,-2.620006838035082,0.6160827685282959,2.5231681677719786
3,0.5383074878477919,2.4371803082584096,1.0,3.8988728204106176,0.8069767770195978,2.3488647556693434
4,-0.20815418649059805,1.1874346707389398,1.0,2.3955888572295376,0.19070372814170766,0.2507630312829746
5,1.7236999078280513,3.065953752832071,1.0,1.3422538450040196,0.7599775110435817,-0.668734454180302
6,1.7242424108473344,4.201261536007041,1.0,2.477019125159707,0.804942528579238,1.4212119428686179
7,0.46047367486223256,1.455421614129575,1.0,1.9949479392673424,0.5204500865027306,1.067267630253708
8,1.8889934344663137,1.5351927455162053,1.0,-0.3538006889501084,0.7070172117061208,1.0478517335589974
9,1.1465188355909202,-3.2164587642435176,1.0,-4.362977599834438,0.4898216611800945,-4.168071159298851
10,0.3520985502578714,-1.6342304207412006,1.0,-1.9863289709990721,0.32434357644192385,3.0365333353576487
11,-0.30882073872545523,-2.4890915623677907,1.0,-2.1802708236423354,0.2685097477903791,1.2093807611546454
12,0.8717030224114017,-4.1010929495386765,1.0,-3.9727959719500783,0.9929685431403593,11.143690817437983
13,1.3905400551185758,-0.8149325510044136,1.0,-2.2054726061229895,0.6161817817138197,0.5258031907077958
14,0.03481600071563978,3.229339996674683,1.0,3.1945239959590435,0.33404808046925083,0.41420364699600354
15,0.9107781924462003,5.388344203307905,1.0,4.477566010861705,0.8811378803697477,-3.99134364379739
16,-0.2864048009797554,2.3555050844882013,1.0,3.641909885467957,0.6912598797003896,0.6070852176124095
17,2.43168572985507,5.547503228724562,1.0,3.1158174988694918,0.8875932804407146,3.664018791414966
18,0.9365222000837738,3.2408707717680647,1.0,2.304348571684291,0.4921059305728871,-0.5998392732868187
19,-0.10803597972889656,-2.2467321848835193,1.0,-2.1386962051546226,0.8398351127352816,2.5113936848911096
20,1.3811253688928997,3.6564266511899053,1.0,3.2753012822970056,0.7725310660994755,9.362900664726153
21,-0.25075416348044977,0.721746212932789,1.0,1.9725003764132387,0.4650357412933455,-0.8488714077606667
22,0.014380792786808157,4.950343975357541,1.0,4.935963182570733,0.827840719864232,-7.001413114408853
23,1.2749283795610902,2.9250167033327377,1.0,2.6500883237716475,0.8876272611139568,-0.7745118074257729
24,1.4850372045557407,2.232755848193837,1.0,2.7477186436380965,0.8862478139022878,2.8939313046189383
25,1.1328520828463509,-2.264133213673233,1.0,-3.396985296519584,0.5483715030136259,-0.8818552974484479
26,1.4749490075949117,3.7459290173370934,1.0,3.270980009742182,0.43393444524485725,-3.656635782900925
27,1.0395660013309302,3.6131869898728985,1.0,4.573620988541968,0.5702377395636421,-1.9605808006381968
28,1.3700122748874783,0.6069754381165774,1.0,0.23696316322909916,0.9501727192775051,0.8537264138235255
29,1.6200364859230734,0.7048855850138632,1.0,0.08484909909078975,0.6440644970156562,1.0867569342219898
30,1.0943177181700197,2.146984385914975,1.0,2.052666667744955,0.7829629577376668,4.442950808548094
31,0.7895166281219582,8.263557688272623,1.0,7.4740410601506655,0.3341460659699129,6.416304488846886
32,1.6599621175628423,5.985695233835742,1.0,5.325733116272899,0.49205765284592307,-0.4153346387070176
33,1.0763806366326034,1.4846021617348506,1.0,0.4082215251022472,0.7137582697988801,1.2364275943711824
34,0.44118910630041164,3.1713595498284084,1.0,2.7301704435279968,0.6210398151838701,-2.1667171809852266
35,2.503729462665285,7.678824207536054,1.0,5.175094744870769,0.68041583851798,-5.386188202024678
36,0.2820653265136831,4.549305250141684,1.0,4.267239923628001,0.7846090099366444,-1.9559502534725013
37,0.7861270272698226,2.7992523533751594,1.0,3.013125326105337,0.3417806902098425,-0.018173732790020214
38,-0.5330999647255797,-0.40453937526751993,1.0,2.12856058945806,0.5548446359523567,-0.5942036750104878
39,0.3707466548021565,3.397841171096379,1.0,4.027094516294223,0.6544026785379439,0.32045544081824817
40,0.7321608666147446,5.073267751064047,1.0,4.341106884449302,0.37214337801098507,-8.3587262125812
41,1.895829463575254,7.126629560218375,1.0,6.230800096643122,0.5010741842219697,-2.8597589897838227
42,-0.7965487233906814,1.518355553590336,1.0,2.314904276981017,0.47051538958844,3.8272301904151687
43,-0.38802214956916103,2.088643333122894,1.0,3.476665482692055,0.47015107705283676,6.100641504449643
44,-0.5729161312156399,6.767529805530339,1.0,7.340445936745979,0.3211055149495107,-0.28169256850422886
45,0.8597537561964979,2.1730161667870096,1.0,2.3132624105905117,0.7555323188651449,-0.5413708868407014
46,0.8786140892024649,10.01466929587126,1.0,10.136055206668795,0.6819232158443841,-7.707296431367764
47,1.8394476168830671,3.7109206123769543,1.0,3.871472995493887,0.4309824339761345,0.12137141593390499
48,0.5607825518890837,2.293451769913411,1.0,1.7326692180243273,0.8195015272657398,-0.7136142059624537
49,1.115654717024664,0.0047964121043534425,1.0,0.8891416950796895,0.4867359186213716,1.2162551095303382
