,I,P,S,B,K,A
0,0.3468224487040639,5.730214104029909,0.0,5.383391655325846,1.0,-4.210779007796667
1,0.7987304577574456,-3.0629626481222094,1.0,-3.861693105879655,1.0,-2.7217574071383637
2,0.5830544607359653,5.693376407112985,0.0,7.110321946377019,1.0,-0.6275195490805608
3,-0.23782412739603953,1.5019792176231004,0.0,2.7398033450191397,1.0,3.294842465597342
4,1.35069309491217,3.160513838911126,1.0,1.8098207439989558,1.0,1.1932298087545299
5,1.6433101321713406,0.6617361060367942,1.0,-0.9815740261345464,1.0,1.5501990203988432
6,1.6159594857423276,2.1482110144272872,0.0,0.5322515286849596,1.0,-0.9990934722409225
7,1.7511557732383005,-0.02752078915078937,1.0,-1.7786765623890899,1.0,0.7284566007337672
8,2.53396560715832,4.517618230380728,0.0,1.9836526232224085,1.0,-0.17580496192485384
9,0.6855802950887759,1.4813499570696367,1.0,0.7957696619808607,1.0,-0.051964663451799176
10,2.288771707490842,6.088540971824735,0.0,4.799769264333893,1.0,0.7228364964127644
11,1.7197700934247502,0.9262544197603354,0.0,-0.7935156736644148,1.0,0.7302739600926481
12,0.4794084813728224,4.39930195833501,1.0,4.919893476962187,1.0,3.9350007729219274
13,0.834733380657858,0.7264142662986961,1.0,-0.10831911435916186,1.0,0.9787608418047234
14,-0.018139755182589867,2.4773586124564932,1.0,3.495498367639083,1.0,-1.8531203002207834
15,1.8800629273321474,2.486575659015397,1.0,0.6065127316832497,1.0,1.4607779830693757
16,1.34384003830401,4.364983234763138,1.0,3.0211431964591284,1.0,3.7294231874645902
17,0.34345613945995895,1.0186588401074186,1.0,0.6752027006474597,1.0,1.3936794126105738
18,1.637134501191781,2.370649450393007,0.0,1.733514949201226,1.0,2.911551654244876
19,0.6646566004641059,3.331093833778551,1.0,3.6664372333144453,1.0,2.3641501318247826
20,-0.3971672738411674,8.983223405181043,1.0,9.380390679022211,1.0,-7.609464461913202
21,1.782112927759724,1.2353760029468916,1.0,0.4532630751871676,1.0,1.4124159865962587
22,1.661536078913642,8.478214902140898,0.0,6.816678823227257,1.0,1.8610398812960982
23,1.2757558125099477,-4.081146004240608,0.0,-5.356901816750556,1.0,-9.617030517758915
24,0.949470257634613,3.1855734496476473,1.0,3.236103192013034,1.0,0.3943533812241785
25,1.6743286596904254,-0.24883211089625457,1.0,-0.92316077058668,1.0,0.5851232661873934
26,-0.0822278833164915,1.4699097988039604,1.0,1.552137682120452,1.0,3.8682463208944022
27,0.8240175131241254,0.33318177641928937,1.0,1.509164263295164,1.0,-0.3740319669139134
28,1.400520566841249,-5.277946795433259,1.0,-6.678467362274508,1.0,3.2088241012508867
29,-0.45848818920075485,-2.571562635522145,0.0,-2.1130744463213897,1.0,1.5705858786772064
30,1.72412182873874,5.535191928858178,1.0,3.811070100119438,1.0,-0.6114826332557532
31,-0.4435707928179003,2.470315212975299,0.0,4.9138860057931995,1.0,1.691957053410683
32,0.15823918678126678,-2.09264446313825,1.0,-0.2508836499195167,1.0,1.0903469962044363
33,0.6428050523328557,4.30255144954193,1.0,3.6597463972090747,1.0,3.0011547811950767
34,0.5874317881780419,3.7710165105317985,1.0,4.183584722353757,1.0,3.1199656151996082
35,1.3145002929934282,4.322687724006404,0.0,4.008187431012976,1.0,-0.8105628496259593
36,3.0238637326119746,4.520308527704788,1.0,2.4964447950928137,1.0,5.510489258849027
37,-0.4706102518016188,-0.6907245543742198,1.0,0.7798856974273991,1.0,1.0830253611225498
38,1.1735709226057163,-2.6724542154273117,0.0,-3.8460251380330277,1.0,3.2333211453815713
39,2.968134772871667,8.622425052065292,1.0,5.654290279193625,1.0,11.49114082582231
40,0.10066022896801419,-0.9282776083061176,1.0,-0.028937837274131795,1.0,1.027419599328706
41,0.7239483443869699,-3.119813105423613,1.0,-1.843761449810583,1.0,-2.623265417829073
42,2.150854564494577,4.268139389720573,0.0,3.1172848252259957,1.0,-0.3705652758213388
43,-0.3559978747983601,0.7909688375892738,1.0,3.146966712387634,1.0,-0.1588120754591016
44,-0.13872447203556945,-1.9149240382889676,1.0,-0.7761995662533981,1.0,1.2363287397223006
45,1.028467143167648,-7.2999345132058195,1.0,-7.328401656373467,1.0,6.0289412844204415
46,0.5905968288953957,6.8415041736596365,1.0,6.250907344764241,1.0,-4.536680619971789
47,1.267038177474859,0.5365164221358385,1.0,-0.7305217553390204,1.0,1.442849269259798
48,1.1791621882628323,0.7268977569760277,1.0,-0.4522644312868046,1.0,0.07725951022823652
49,-0.4780865252973716,3.2087480001573265,1.0,4.686834525454698,1.0,2.058777794828807
