,I,P,S,B,K,A
0,-2.0,1.6714245036440452,1.0,5.671424503644046,0.5723431646118351,1.945676655263132
1,-2.0,2.437296374424683,0.0,6.437296374424683,0.4260794707926586,-3.6589197955751773
2,-2.0,5.8265850960253145,0.0,8.826585096025315,0.6575199378918187,9.00095358323486
3,-2.0,-0.5713744566675998,0.0,2.4286255433324,0.2819516840882765,4.135731485687387
4,-2.0,7.364858513359774,1.0,11.364858513359774,0.4319373803267463,9.106486360955408
5,-2.0,-4.436641277848501,1.0,-2.4366412778485014,0.34386409439205523,-0.7284727951783263
6,-2.0,1.992629881093865,1.0,3.992629881093865,0.7610783557520705,-8.504812241570486
7,-2.0,4.4986488989709335,0.0,7.4986488989709335,0.800122498979736,6.893530356447545
8,-2.0,3.2843011978096994,1.0,5.284301197809699,0.25029426674683664,3.779238193151059
9,-2.0,-2.8250539065454143,0.0,-0.8250539065454143,0.7802710928157433,-0.29736563027414736
10,-2.0,0.646652505136486,0.0,3.646652505136486,0.8388280607028612,-1.0921859258647224
11,-2.0,2.5666473888895003,1.0,5.5666473888895,0.8783023368977153,2.2346268428466582
12,-2.0,4.5012372842213235,0.0,6.5012372842213235,0.25143699173638234,-0.8691191489175213
13,-2.0,0.8052925754675693,1.0,2.8052925754675693,0.4632368315717552,0.771402220718121
14,-2.0,1.7881511038578848,1.0,3.788151103857885,0.3926186655186806,4.666242613303292
15,-2.0,5.369262250902078,0.0,7.369262250902078,0.2909179088755425,-12.183368935141761
16,-2.0,3.676474697076757,1.0,6.676474697076757,0.37325334450379216,2.695032727243504
17,-2.0,2.60167912308844,1.0,4.60167912308844,0.8848736658075194,1.3490724298379155
18,-2.0,2.1593054889924685,1.0,5.1593054889924685,0.7923837191342851,-1.116517400306631
19,-2.0,-2.339440115979254,1.0,-0.33944011597925394,0.737818933655079,1.315002938306771
20,-2.0,2.8784636702618105,1.0,4.8784636702618105,0.5093852201649239,3.2336621961621135
21,-2.0,0.9714085580777776,1.0,3.9714085580777776,0.8000050367649117,4.8542348687893755
22,-2.0,1.6489150226561762,0.0,3.648915022656176,0.502071919304616,-0.666347433439916
23,-2.0,3.566397333073454,1.0,6.5663973330734535,0.2907703511485274,-7.213857297807101
24,-2.0,-1.17088988116463,1.0,0.82911011883537,0.5332153826135742,-0.503949311451448
25,-2.0,0.17193566333112342,0.0,2.1719356633311233,0.8122668643890978,-1.4804184878145188
26,-2.0,4.7060628985815764,0.0,6.7060628985815764,0.7294444861120499,0.7919288568485989
27,-2.0,4.7325598961988815,1.0,7.7325598961988815,0.3180643211325604,-5.362234026079236
28,-2.0,0.901767386508672,1.0,3.901767386508672,0.06385606538435908,1.8948123989521348
29,-2.0,2.9992008752488024,0.0,5.999200875248802,0.671119471134301,16.53068817460085
30,-2.0,-2.0849675257704576,0.0,0.9150324742295424,0.6137135161581575,0.35909704622358857
31,-2.0,4.655276050020493,0.0,6.655276050020493,0.4679338233473044,3.7180465722175717
32,-2.0,-4.35973653290217,0.0,-2.3597365329021702,0.5793294097729881,3.1162446819705254
33,-2.0,4.11472426340665,1.0,7.11472426340665,0.3483535588192918,10.830015496515559
34,-2.0,3.1868974967216817,1.0,5.186897496721682,0.5895095331382563,-3.183333055664275
35,-2.0,2.887521777791862,0.0,5.8875217777918625,0.6507828604189906,2.5636415258076592
36,-2.0,2.5854227733672124,1.0,4.585422773367212,0.5866358862293249,-4.371207482463316
37,-2.0,2.812095754971453,0.0,5.812095754971454,0.8793357535438042,1.4097260700523717
38,-2.0,-0.4686574014240785,0.0,1.5313425985759215,0.05185454268043907,-0.4421600021485528
39,-2.0,5.182474516182713,1.0,9.182474516182712,0.8478437381326887,-3.681028900497677
40,-2.0,2.872952760277465,0.0,5.872952760277466,0.8177651588221081,-7.515677566963226
41,-2.0,-0.893271377173386,1.0,2.1067286228266138,0.44132464037772606,1.5433717016180215
42,-2.0,-0.31992599774539204,1.0,1.680074002254608,0.6158097187534738,2.942180693940603
43,-2.0,-3.7913089244195612,1.0,-1.7913089244195612,0.6273833699903438,5.707681327551105
44,-2.0,2.837472672442659,0.0,4.837472672442659,0.5268261649699613,-6.789286119661972
45,-2.0,4.603934132300478,1.0,6.603934132300478,0.6826664563388483,-0.3079899830080255
46,-2.0,3.4105070775971766,0.0,5.410507077597177,0.5260916262305287,-1.8054592700062329
47,-2.0,5.4026898737500035,1.0,8.402689873750003,0.6489548959679341,10.533668622240908
48,-2.0,0.8052061404810769,1.0,2.8052061404810766,0.8544292372900519,2.4110620233566986
49,-2.0,2.777909767152317,1.0,4.777909767152317,0.4973999649276287,0.9826098595176146
