,I,P,S,B,K,A
0,1.2406036964206022,2.3092900051576963,1.0,2.0,0.4098718758062856,-0.4232234587320918
1,-0.0159425507305766,5.985938394923313,0.0,2.0,0.4456408586819634,1.357240524706994
2,0.07070917035893166,-1.7310598088329106,1.0,2.0,0.8444118426384057,-0.22507009396397915
3,-0.2081340719443065,4.370676784206825,1.0,2.0,0.6206301220732733,-0.3369843783286577
4,0.8030907438801238,6.118409604128281,1.0,2.0,0.4244538320219476,1.0193795426787908
5,1.1779206011646357,2.3224037802040898,0.0,2.0,0.7130224771354347,0.42991503691111965
6,1.8987913871000408,-2.6152303357004003,0.0,2.0,0.9435270764497413,-2.0117985842184924
7,-0.6095375779777789,4.760459511443787,1.0,2.0,0.5010288346754684,0.1118701932056454
8,2.648612674845613,3.520619088579847,0.0,2.0,0.8398096232128103,1.8360150423434056
9,-0.07355461919060133,4.80741208107545,1.0,2.0,0.6692464872938487,0.5491411030325113
10,0.49878726137723567,-0.9908773563380486,1.0,2.0,0.4799328641737459,1.5432229869687255
11,2.1708146672483517,2.0542487876583353,1.0,2.0,0.8288550011461048,-0.26804492284978565
12,0.7398540652916302,0.2627407205423754,1.0,2.0,0.574223546719964,1.5825651056883792
13,-1.068041145002872,-0.28730079336009906,1.0,2.0,0.5584965104902863,1.8840655313725243
14,-0.04428038530821238,2.8766493813280007,0.0,2.0,0.9018109293015033,0.18703580557959712
15,0.2895241647139863,-0.6773688143584231,1.0,2.0,0.8279406550901188,-2.1465867353284698
16,-1.5857653336146034,1.3604753749976637,0.0,2.0,0.3434886323845684,-0.35311989753980866
17,0.5640322200041844,2.611913003128514,0.0,2.0,0.8849243948672529,2.8689220465266896
18,1.2222987151973106,2.900468501590555,0.0,2.0,0.5248039756840497,-1.5197389578195863
19,-0.6373982161188013,-3.6079677772686325,1.0,2.0,0.3320869191516269,-1.2723468231987445
20,0.09347884362134513,4.5415140297351515,1.0,2.0,0.6169387811112711,2.583013763267245
21,-0.1371103800450298,-1.185527784311573,1.0,2.0,0.30036519212365,-2.3410832626621607
22,0.0686147565825827,9.341145603410126,1.0,2.0,0.7444878067019973,3.0189097300845535
23,1.00931683509075,-3.4552508583908264,1.0,2.0,0.34623159209368587,-2.8599279181589568
24,0.8682617874075484,-0.7193320153343125,1.0,2.0,0.7256167910362944,3.258732490113782
25,0.9914052050224522,2.145113960897249,1.0,2.0,0.3229718646138655,-2.381503244985886
26,-0.36166033031280886,-1.1508515875498961,1.0,2.0,0.9488786172891449,3.6907209437274666
27,1.1394341278529492,5.116370992445804,1.0,2.0,0.695256696746849,1.336062148822362
28,-0.39280142467195367,1.6776754505830542,1.0,2.0,0.451609824497984,4.991458072842007
29,-0.41692234197416556,2.8667734298171865,1.0,2.0,0.5924516834307245,2.2937252496406226
30,0.06279488345350027,3.314241554016667,0.0,2.0,0.7188661490202158,-1.1039131058614196
31,0.6018489407347364,-0.48940897635395214,1.0,2.0,0.6675664975596988,3.000088921167331
32,0.10811983063483366,-3.2460248895333508,1.0,2.0,0.8373208909241915,3.1511894997198002
33,0.103325037659801,-1.7207787154786691,1.0,2.0,0.2141506740244418,1.873244936253864
34,0.09108572490901608,3.645195860113302,1.0,2.0,0.4530726546998966,3.4021316866607014
35,1.7169239908619431,6.318075038018689,0.0,2.0,0.7934086414305687,0.19333110612492777
36,0.9497211657397719,-3.3624725928762196,0.0,2.0,0.8403914742079371,-0.2776857187148273
37,0.6474859615501107,2.7378646627289025,1.0,2.0,0.6196669270437632,-0.3430838707339048
38,-0.1355457947754591,-6.986784557010231,1.0,2.0,0.7837465464721106,-0.6954223958886063
39,0.5413265155470701,-1.0917646668238696,0.0,2.0,0.6906782746028659,1.3132457975323757
40,-0.45296924596880683,-0.1499124971280017,0.0,2.0,0.6729415731272923,1.6795855967762316
41,-1.2648699857811017,3.2644282144672436,0.0,2.0,0.4260822385490806,0.4878303068045524
42,0.9322362808159594,5.61989652892865,0.0,2.0,0.5169240816527848,-2.5985657236312054
43,1.2082356386369233,0.8389341597742679,0.0,2.0,0.5115227010975792,-1.9549754800312553
44,2.911226000732562,4.987119157416771,1.0,2.0,0.9655447987798355,1.4973796108075288
45,1.148977095236818,1.3825903451749575,0.0,2.0,0.48275530702103997,1.1633805640018604
46,0.9108354148126906,4.471030950810318,1.0,2.0,0.4225596766320471,0.15476929054689237
47,2.736148825265568,0.752728326215232,1.0,2.0,0.7931215984629832,1.7066954992630077
48,0.9264937637504476,1.7349669218622583,0.0,2.0,0.6955575491565802,-0.6942191807371031
49,1.9175932200010117,3.0663548421013402,1.0,2.0,0.2862966942486266,2.285738034903585
